_fivetran Synced (Ad Set History),Account Id (Ad Set History),Adset Source Id,Asset Feed Id,Bid Strategy,Billing Event,Campaign Id,Configured Status,Created Time,Destination Type,Effective Status,End Time,Id (Ad Set History),Instagram Actor Id,Is Dynamic Creative,Learning Stage Info Attribution Windows,Learning Stage Info Status,Multi Optimization Goal Weight,Name (Ad Set History),Optimization Goal,Optimization Sub Event,Promoted Object Application Id,Promoted Object Custom Event Type,Promoted Object Event Id,Promoted Object Object Store Url,Promoted Object Offer Id,Promoted Object Page Id,Promoted Object Pixel Id,Promoted Object Place Page Set Id,Promoted Object Product Catalog Id,Promoted Object Product Set Id,Recurring Budget Semantics,Review Feedback,Rf Prediction Id,Start Time,Status,Targeting App Install State,Targeting Audience Network Positions,Targeting College Years,Targeting Connections,Targeting Device Platforms,Targeting Education Majors,Targeting Education Schools,Targeting Education Statuses,Targeting Effective Audience Network Positions,Targeting Excluded Connections,Targeting Excluded Publisher Categories,Targeting Excluded Publisher List Ids,Targeting Excluded User Device,Targeting Exclusions,Targeting Facebook Positions,Targeting Friends Of Connections,Targeting Geo Locations Countries,Targeting Geo Locations Location Types,Targeting Instagram Positions,Targeting Locales,Targeting Publisher Platforms,Targeting User Adclusters,Targeting User Device,Targeting User Os,Targeting Wireless Carrier,Targeting Work Employers,Targeting Work Positions,Updated Time,Use New App Click,Bid Amount,Bid Info Actions,Budget Remaining,Daily Budget,Daily Min Spend Target,Daily Spend Cap,Learning Stage Info Conversions,Learning Stage Info Last Sig Edit Ts,Lifetime Budget,Lifetime Imps,Lifetime Min Spend Target,Lifetime Spend Cap,Targeting Age Max,Targeting Age Min,behaviors,work_positions,income,education_statuses,family_statuses,interests
5/3/2022 9:02:49 AM,2639464932933985,0,,,IMPRESSIONS,23849574200040659,PAUSED,3/24/2022 7:16:58 AM,UNDEFINED,PAUSED,,23850039044390659,,False,,,UNDEFINED,PUR,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,3/24/2022 7:16:58 AM,PAUSED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,4/12/2022 5:49:54 PM,False,,,0,,,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23848542945760659,,,IMPRESSIONS,23849574159760659,ACTIVE,1/23/2022 6:56:20 PM,UNDEFINED,CAMPAIGN_PAUSED,,23849574159750659,,False,,,UNDEFINED,LLA ATC 1% (new),OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,1/23/2022 6:56:20 PM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:03:59 PM,False,,,0,,,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23847374977060659,,,IMPRESSIONS,23847375027870659,ACTIVE,4/15/2021 10:21:09 PM,UNDEFINED,CAMPAIGN_PAUSED,,23847375027950659,,False,,,UNDEFINED,Purchased 180D,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,4/15/2021 10:21:09 PM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,2/24/2022 7:01:10 AM,False,,,0,,,,,,,0,,,65,25,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23847396115120659,,,IMPRESSIONS,23849574200040659,ACTIVE,1/23/2022 7:07:15 PM,UNDEFINED,ACTIVE,,23849574200660659,,False,"[
  ""7d_click"",
  ""1d_view""
]",FAIL,UNDEFINED,MOF - Web Visitors 30D,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,1/23/2022 7:07:15 PM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:07:15 PM,False,,,0,,,,16,1647956623,,0,,,65,25,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,0,,,IMPRESSIONS,23844556494580659,ACTIVE,4/2/2020 4:58:15 PM,UNDEFINED,CAMPAIGN_PAUSED,4/8/2020 4:58:15 PM,23844556494670659,,False,,,UNDEFINED,Instagram Post: We are having so much fun seeing...,LINK_CLICKS,NONE,,,,,,,,,,,False,,,4/2/2020 4:58:20 PM,ACTIVE,,,,,"[
  ""mobile""
]",,,,,,,,,,,,,"[
  ""home""
]","[
  ""stream"",
  ""story""
]",,"[
  ""instagram""
]",,,,,,,4/2/2020 5:00:02 PM,False,706,706,0,,,,,,,0,,,65,26,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,0,,,IMPRESSIONS,23844561362540659,ACTIVE,4/3/2020 1:43:44 PM,UNDEFINED,CAMPAIGN_PAUSED,4/4/2020 1:43:44 PM,23844561362840659,,False,,,UNDEFINED,Instagram Post: Color My Cookie is not just for...,LINK_CLICKS,NONE,,,,,,,,,,,False,,,4/3/2020 1:43:51 PM,ACTIVE,,,,,"[
  ""mobile""
]",,,,,,,,,,,,"[
  ""US""
]","[
  ""home""
]","[
  ""stream"",
  ""story""
]",,"[
  ""instagram""
]",,,,,,,4/3/2020 1:43:44 PM,False,706,706,0,,,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23848491203760659,,,IMPRESSIONS,23849574200040659,ACTIVE,1/23/2022 7:07:00 PM,UNDEFINED,ACTIVE,,23849574200460659,,False,"[
  ""7d_click"",
  ""1d_view""
]",FAIL,UNDEFINED,Video views,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,1/23/2022 7:07:00 PM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:07:00 PM,False,,,0,,,,0,1647956624,,0,,,65,25,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23848450589620659,,,IMPRESSIONS,23848968516810659,ARCHIVED,11/9/2021 7:49:25 PM,UNDEFINED,ARCHIVED,,23848968518190659,,False,,,UNDEFINED,LLA PUR 1%,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,11/9/2021 7:49:25 PM,ARCHIVED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:23:02 PM,False,,,0,,,,,,,0,,,65,25,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23847374977060659,,,IMPRESSIONS,23847374157320659,ACTIVE,9/9/2021 6:35:03 AM,UNDEFINED,CAMPAIGN_PAUSED,,23848450589620659,,False,,,UNDEFINED,LLA PUR 1%,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,9/9/2021 6:35:03 AM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,9/9/2021 6:35:11 AM,False,,,0,,,,,,,0,,,65,25,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23850015928900659,,,IMPRESSIONS,23850015927670659,ACTIVE,3/24/2022 7:13:27 AM,UNDEFINED,CAMPAIGN_PAUSED,,23850038981390659,,False,,,UNDEFINED,Parenting|College,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,3/24/2022 7:13:27 AM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,3/24/2022 7:15:23 AM,False,,,0,,500,,,,,0,,,55,25,0,0,0,11 and 3 and 9,Parentswithtoddlers(01-02years) and Parentswithpreschoolers(03-05years) and Parentswithearlyschool-agechildren(06-08years) and Parentswithpreteens(09-12years),0
5/3/2022 9:02:49 AM,2639464932933985,23847374157350659,,,IMPRESSIONS,23848968516810659,ARCHIVED,11/9/2021 7:49:47 PM,UNDEFINED,ARCHIVED,,23848968518240659,,False,,,UNDEFINED,TOF -Female | 25-65+ | Cooking/Homeschooling Interests + Parents,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,11/9/2021 7:49:47 PM,ARCHIVED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:23:02 PM,False,,,0,,,,,,,0,,,65,25,0,0,0,0, Parents(All),Homeschooling and Cakedecorating and CookingandBaking and KidsActivities and FunCraftsKids
5/3/2022 9:02:49 AM,2639464932933985,23847374848680659,,,IMPRESSIONS,23848968516810659,ARCHIVED,11/9/2021 7:49:11 PM,UNDEFINED,ARCHIVED,,23848968518140659,,False,,,UNDEFINED,Male | 25 - 65+| Cooking/Homeschooling Interests + Parents,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,11/9/2021 7:49:11 PM,ARCHIVED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:23:02 PM,False,,,0,,,,,,,0,,,65,25,0,0,0,0, Parents(All),Crafts and Homeschooling and Cakedecorating and CookingandBaking and Crafty and Childdevelopment and KidsActivities and FunCraftsKids
5/3/2022 9:02:49 AM,2639464932933985,23849574292270659,,,IMPRESSIONS,23849574292260659,PAUSED,3/1/2022 7:08:24 PM,UNDEFINED,PAUSED,3/14/2022 2:59:00 AM,23849851851620659,,False,,,UNDEFINED,INT: St Patricks,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,3/1/2022 7:08:24 PM,PAUSED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,4/15/2022 12:30:08 AM,False,,,0,,,,,,,0,,,65,18, LivedinIreland(FormerlyExpats-Ireland),0,0,0,0, Crafts
5/3/2022 9:02:49 AM,2639464932933985,0,,,IMPRESSIONS,23844565743220659,ACTIVE,4/4/2020 6:07:50 PM,UNDEFINED,CAMPAIGN_PAUSED,4/9/2020 6:07:50 PM,23844565743310659,,False,,,UNDEFINED,Instagram Post: Y'all. We can't even with this...,LINK_CLICKS,NONE,,,,,,,,,,,False,,,4/4/2020 6:07:55 PM,ACTIVE,,,,,"[
  ""mobile""
]",,,,,,,,,,,,,"[
  ""home""
]","[
  ""stream"",
  ""story""
]",,"[
  ""instagram""
]",,,,,,,4/4/2020 6:07:50 PM,False,,,0,,,,,,,0,,,45,25,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23849574195690659,,,IMPRESSIONS,23849574159760659,ACTIVE,1/23/2022 7:27:18 PM,UNDEFINED,CAMPAIGN_PAUSED,,23849574319420659,,False,,,UNDEFINED,Broad audience,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,1/23/2022 7:27:18 PM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:27:18 PM,False,,,0,,,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23847374157350659,,,IMPRESSIONS,23847374157320659,PAUSED,6/8/2021 7:43:23 PM,UNDEFINED,PAUSED,,23847729278240659,,False,,,UNDEFINED,TOF -Female | Female | 25-65+ | Kid Activities | Interests,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,6/8/2021 7:43:23 PM,PAUSED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,8/11/2021 2:19:25 PM,False,,,0,,,,,,,0,,,65,25,0,0,0,0,0,KidActivities and Cardmaking and FamilyActivities and KidsActivities and FunCraftsKids
5/3/2022 9:02:49 AM,2639464932933985,23847374848680659,,,IMPRESSIONS,23847374157320659,ACTIVE,4/30/2021 5:55:50 PM,UNDEFINED,CAMPAIGN_PAUSED,,23847478712620659,,False,,,UNDEFINED,LLA Email 2%,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,4/30/2021 5:55:50 PM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,8/11/2021 2:19:25 PM,False,,,0,,,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23847729278240659,,,IMPRESSIONS,23847374157320659,PAUSED,6/8/2021 7:45:55 PM,UNDEFINED,PAUSED,,23847729426800659,,False,,,UNDEFINED,TOF -Female | 25-65+ | Father's Day | Moms,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,6/8/2021 7:45:55 PM,PAUSED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,8/11/2021 2:19:24 PM,False,,,0,,,,,,,0,,,65,25,0,0,0,0, Parents(All),Father'sDay and Father'sDay(UnitedStates)
5/3/2022 9:02:49 AM,2639464932933985,0,,,IMPRESSIONS,23844551566200659,ACTIVE,4/1/2020 6:43:14 PM,UNDEFINED,CAMPAIGN_PAUSED,4/5/2020 6:43:14 PM,23844551566290659,,False,,,UNDEFINED,Instagram Post: Woot! Woot! 🔔🔔🔔 We have our first...,POST_ENGAGEMENT,NONE,,,,,,,,,,,False,,,4/1/2020 6:43:19 PM,ACTIVE,,,,,"[
  ""mobile""
]",,,,,,,,,,,,,"[
  ""home""
]","[
  ""stream"",
  ""story""
]",,"[
  ""instagram""
]",,,,,,,4/1/2020 6:43:14 PM,False,321,321,0,,,,,,,0,,400,45,25,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,0,,,IMPRESSIONS,23844541124170659,ACTIVE,3/30/2020 3:23:34 PM,UNDEFINED,CAMPAIGN_PAUSED,4/3/2020 3:23:34 PM,23844541124300659,,False,,,UNDEFINED,Instagram Post: Missing grandparents this spring?...,POST_ENGAGEMENT,NONE,,,,,,,,,,,False,,,3/30/2020 3:23:40 PM,ACTIVE,,,,,"[
  ""mobile""
]",,,,,,,,,,,,,"[
  ""home""
]","[
  ""stream"",
  ""story""
]",,"[
  ""instagram""
]",,,,,,,3/30/2020 3:23:34 PM,False,321,321,0,,,,,,,0,,400,50,25,0,0,0,0,0,Genealogy and Ancestry.com and FamilyHistoryCenter(LDSChurch) and Familytree and Parenting and Temple(LDSChurch) and FamilyHistoryLibrary and Family and Familyandrelationships
5/3/2022 9:02:49 AM,2639464932933985,0,,,IMPRESSIONS,23844529552270659,ACTIVE,3/27/2020 8:07:39 PM,UNDEFINED,CAMPAIGN_PAUSED,4/2/2020 8:07:39 PM,23844529552380659,,False,,,UNDEFINED,Instagram Post: Y'all!!! This is SO EXCITING!!!...,LINK_CLICKS,NONE,,,,,,,,,,,False,,,3/27/2020 8:07:45 PM,ACTIVE,,,,,"[
  ""mobile""
]",,,,,,,,,,,,,"[
  ""home""
]","[
  ""stream"",
  ""story""
]",,"[
  ""instagram""
]",,,,,,,4/2/2020 5:00:02 PM,False,,,0,,,,,,,0,,,65,26,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23847374157350659,,,IMPRESSIONS,23847374157320659,PAUSED,7/2/2021 12:12:17 AM,UNDEFINED,PAUSED,,23847925477790659,,False,,,UNDEFINED,TOF -All Genders| 25-65+ | Cooking/Homeschooling Interests + Parents - Copy,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,7/2/2021 12:12:17 AM,PAUSED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,8/11/2021 2:19:26 PM,False,,,0,,,,,,,0,,,65,25,0,0,0,0,0, Crafts
5/3/2022 9:02:49 AM,2639464932933985,23848542770890659,,,IMPRESSIONS,23848910369460659,PAUSED,11/2/2021 6:18:23 PM,UNDEFINED,WITH_ISSUES,,23848910369660659,,False,,,UNDEFINED,LLA PUR 1%,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,11/2/2021 6:18:23 PM,PAUSED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,11/2/2021 6:18:37 PM,False,,,0,,,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23849574292400659,,,IMPRESSIONS,23850015927670659,PAUSED,3/21/2022 6:38:38 PM,UNDEFINED,PAUSED,,23850015928710659,,False,,,UNDEFINED,broad audience,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,3/21/2022 6:38:38 PM,PAUSED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,4/11/2022 8:30:16 PM,False,,,0,,500,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23849574159750659,,,IMPRESSIONS,23849574159760659,ACTIVE,1/23/2022 7:02:56 PM,UNDEFINED,CAMPAIGN_PAUSED,,23849574191610659,,False,,,UNDEFINED,LLA PUR 1% (new),OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,1/23/2022 7:02:56 PM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:03:15 PM,False,,,0,,,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,0,,,IMPRESSIONS,23847374157320659,PAUSED,4/15/2021 9:46:02 PM,UNDEFINED,PAUSED,,23847374157350659,,False,,,UNDEFINED,TOF -Female | 25-65+ | Cooking/Homeschooling Interests + Parents,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,4/15/2021 9:46:02 PM,PAUSED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,8/11/2021 2:19:26 PM,False,,,0,,,,,,,0,,,65,25,0,0,0,0, Parents(All),Homeschooling and Cakedecorating and CookingandBaking and KidsActivities and FunCraftsKids
5/3/2022 9:02:49 AM,2639464932933985,23847950156410659,,,IMPRESSIONS,23848968516810659,ARCHIVED,11/9/2021 7:49:57 PM,UNDEFINED,ARCHIVED,,23848968518250659,,False,,,UNDEFINED,TOF  | 25-55 | Birthdays,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,11/9/2021 7:49:57 PM,ARCHIVED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:23:02 PM,False,,,0,,,,,,,0,,,55,25,0,0,0,0, Parents(All),GreatBirthdayPartyIdeas and BirthdayGifts and Birthdaycake and Children'sparty and PartySupplies
5/3/2022 9:02:49 AM,2639464932933985,23847374977060659,,,IMPRESSIONS,23847396115110659,ACTIVE,4/22/2021 7:08:30 PM,UNDEFINED,CAMPAIGN_PAUSED,,23847396115120659,,False,,,UNDEFINED,MOF - Web Visitors 30D,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,4/22/2021 7:08:30 PM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,6/23/2021 9:55:04 PM,False,,,0,,,,,,,0,,,65,25,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,0,,,IMPRESSIONS,23844537839670659,ACTIVE,3/30/2020 3:18:12 AM,UNDEFINED,CAMPAIGN_PAUSED,4/2/2020 3:18:12 AM,23844537839790659,,False,,,UNDEFINED,Instagram Post: Look at those tulips in this...,LINK_CLICKS,NONE,,,,,,,,,,,False,,,3/30/2020 3:18:16 AM,ACTIVE,,,,,"[
  ""mobile""
]",,,,,,,,,,,,,"[
  ""home""
]","[
  ""stream"",
  ""story""
]",,"[
  ""instagram""
]",,,,,,,4/2/2020 5:00:02 PM,False,706,706,0,,,,,,,0,,,65,26,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23847374977060659,,,IMPRESSIONS,23848968516810659,ARCHIVED,11/9/2021 7:49:22 PM,UNDEFINED,ARCHIVED,,23848968518100659,,False,,,UNDEFINED,LLA Initiate Checkout 1%,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,11/9/2021 7:49:22 PM,ARCHIVED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:23:02 PM,False,,,0,,,,,,,0,,,65,25,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,0,,,IMPRESSIONS,23848542770840659,ACTIVE,9/20/2021 1:08:13 AM,UNDEFINED,CAMPAIGN_PAUSED,,23848542770890659,,False,,,UNDEFINED,LLA PUR 1%,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,9/20/2021 1:08:13 AM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,9/20/2021 1:08:23 AM,False,,,0,,,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,0,,LOWEST_COST_WITHOUT_CAP,IMPRESSIONS,23847383103050659,ARCHIVED,4/16/2021 4:17:23 PM,UNDEFINED,ARCHIVED,,23847383103300659,,False,,,UNDEFINED,New Ad Set,OFFSITE_CONVERSIONS,NONE,,ADD_TO_CART,,,,,132547158685605,,,,True,,,4/16/2021 4:17:23 PM,ARCHIVED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,4/16/2021 4:18:02 PM,False,,,2000,2000,,,,,0,0,,,65,18,0,0,0,0,0,0
